Function Test Cases,,,,,,,,,,,,,,,
,,TC-2.4.15-05,Verify Admin approves pending refund,Admin authenticated; refundStatus: 'pending',,"1. Send PATCH /register-to-bid/admin/refunds/:participantId
2. Body: {action: 'approve'}",Returns 200 OK,refundStatus: 'approved',Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,User notified via email [High Priority Test],,
,,TC-2.4.15-06,Fail approve non-pending refund,refundStatus: 'approved',,"1. Send PATCH /register-to-bid/admin/refunds/:participantId
2. Body: {action: 'approve'}",Returns 400 Bad Request,Can only approve pending refund requests,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,[High Priority Test],,
,,TC-2.4.15-07,Verify Admin rejects pending refund with reason,Admin authenticated; refundStatus: 'pending',,"1. Send PATCH /register-to-bid/admin/refunds/:participantId
2. Body: {action: 'reject'; reason: 'Violated terms'}",Returns 200 OK,refundStatus: 'rejected',,,Not Started,Not Implemented,User notified,,
,,TC-2.4.15-08,Fail reject refund without reason,Admin authenticated,,"1. Send PATCH /register-to-bid/admin/refunds/:participantId
2. Body: {action: 'reject'}",Returns 400 Bad Request,Reason is required for rejection,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,[High Priority Test],,
,,TC-2.4.15-09,Verify Admin processes approved refund,Admin authenticated; refundStatus: 'approved',,"1. Send PATCH /register-to-bid/admin/refunds/:participantId
2. Body: {action: 'process'}",Returns 200 OK,refundStatus: 'processed'; refundProcessedAt set,,,Not Started,Not Implemented,PaymentProcessingService.refundDeposit,,
,,TC-2.4.15-10,Fail process non-approved refund,refundStatus: 'pending',,"1. Send PATCH /register-to-bid/admin/refunds/:participantId
2. Body: {action: 'process'}",Returns 400 Bad Request,Can only process approved refunds,,,Not Started,Not Implemented,,,
,,TC-2.4.15-11,Fail process refund for disqualified participant,isDisqualified: true; refundStatus: 'approved',,"1. Send PATCH /register-to-bid/admin/refunds/:participantId
2. Body: {action: 'process'}",Returns 403 Forbidden,Cannot process refund for disqualified participant,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,[High Priority Test],,
,,TC-2.4.15-12,Verify Admin batch processes refunds for auction,Admin authenticated; Auction ended,,1. Send POST /api/register-to-bid/admin/refunds/batch/:auctionId,Returns 200 OK,{processed: N; skipped: M; failed: F},,,Not Started,Not Implemented,Winners and disqualified skipped,,
,,TC-2.4.15-13,Verify batch skips winners and disqualified,Admin authenticated; Mixed participants,,1. Send POST /api/register-to-bid/admin/refunds/batch/:auctionId,Returns 200 OK,Winners and isDisqualified: true in skipped count,,,Not Started,Not Implemented,,,
,,TC-2.4.15-14,Fail Bidder accessing admin refunds,Bidder authenticated,,1. Send GET /api/register-to-bid/admin/refunds,Returns 403 Forbidden,RolesGuard blocks,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,[High Priority Test],,
,,TC-2.4.15-15,Banned user can still access public endpoints,Auctioneer authenticated,,1. Send GET /api/register-to-bid/admin/refunds,Returns 200 OK,Auctioneer has access,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.4.15-16,Verify disqualify participant sets forfeited status,Admin authenticated,,1. Call disqualifyParticipant(id; 'PAYMENT_DEFAULT'; adminId),Participant updated,isDisqualified: true; refundStatus: 'forfeited',Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,RefundService.disqualifyParticipant [High Priority Test],,
,,TC-2.4.15-17,Fail disqualify already disqualified,isDisqualified: true,,1. Call disqualifyParticipant(id; 'FALSE_INFORMATION'; adminId),Throws ConflictException,Participant already disqualified,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,[High Priority Test],,
,2.5 Bidding System,TC-2.5.1-01,Verify sort by startingPrice,Auction live; AuctionParticipant checkedInAt set; startingPrice: 1000000000,,"1. Send POST /api/manual-bid
2. Body: {auctionId; amount: 1000000000}",Returns 201 Created,AuctionBid created with bidType: BidType.manual; isWinningBid: true,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.5.1-02,Verify bid at minimum increment,Existing winning bid: 1000000000; bidIncrement: 50000000,,"1. Send POST /api/manual-bid
2. Body: {auctionId; amount: 1050000000}",Returns 201 Created,New winning bid; previous bid isWinningBid: false,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.5.1-03,Verify bid higher than minimum increment,Existing winning bid: 1000000000; bidIncrement: 50000000,,"1. Send POST /api/manual-bid
2. Body: {auctionId; amount: 1200000000}",Returns 201 Created,Bid at 200M above current accepted,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.5.1-04,Fail with insufficient increment,Current bid: 1000000000; bidIncrement: 50000000,,"1. Send POST /api/manual-bid
2. Body: {auctionId; amount: 1010000000}",Returns 400 Bad Request,Error: bid must be at least currentBid + bidIncrement,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.5.1-05,Fail bid exactly 1 VND below required,Current: 1000000000; increment: 50000000,,"1. Send POST /api/manual-bid
2. Body: {amount: 1049999999}",Returns 400 Bad Request,Boundary test - exactly 1 VND short,,,Not Started,Not Implemented,,,
,,TC-2.5.1-06,Fail with bid below current highest,No bids; startingPrice: 1000000000,,"1. Send POST /api/manual-bid
2. Body: {amount: 500000000}",Returns 400 Bad Request,Bid must be >= startingPrice,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.5.1-07,Fail auto-bid without check-in,checkedInAt null,,"1. Send POST /api/manual-bid
2. Body: {auctionId; amount: 1000000000}",Returns 403 Forbidden,User not checked in,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.5.1-08,Fail bid on scheduled auction,Auction status: scheduled (not live),,"1. Send POST /api/manual-bid
2. Body: {...}",Returns 400 Bad Request,Auction not live,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.5.1-09,Fail bid on completed auction,Auction status: success,,"1. Send POST /api/manual-bid
2. Body: {...}",Returns 400 Bad Request,Auction already ended,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.5.1-10,Fail bid on cancelled auction,Auction status: cancelled,,"1. Send POST /api/manual-bid
2. Body: {...}",Returns 400 Bad Request,Auction cancelled,,,Not Started,Not Implemented,,,
,,TC-2.5.1-11,Fail auto-bid on closed auction,Auction status: failed,,"1. Send POST /api/manual-bid
2. Body: {...}",Returns 400 Bad Request,Auction failed,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.5.1-12,Bid after auction ends,now() > auctionEndAt,,"1. Send POST /api/manual-bid
2. Body: {...}",Returns 400 Bad Request,Auction time expired,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.5.1-13,Fail bid before auctionStartAt,now() < auctionStartAt,,"1. Send POST /api/manual-bid
2. Body: {...}",Returns 400 Bad Request,Auction not started,,,Not Started,Not Implemented,,,
,,TC-2.5.1-14,Fail denial without authentication,No token,,"1. Send POST /api/manual-bid
2. Body: {...}",Returns 401 Unauthorized,Auth required,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.5.1-15,Bid transaction atomicity,Admin authenticated,,"1. Send POST /api/manual-bid
2. Body: {...}",Returns 403 Forbidden,@Roles(UserRole.BIDDER) only,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.5.1-16,Fail bid with non-existent auctionId,UUID doesn't exist,,"1. Send POST /api/manual-bid
2. Body: {auctionId: 'nonexistent'}",Returns 404 Not Found,Auction not found,,,Not Started,Not Implemented,,,
,,TC-2.5.1-17,Fail with invalid token format,Invalid UUID,,"1. Send POST /api/manual-bid
2. Body: {auctionId: 'not-uuid'}",Returns 400 Bad Request,Validation error from @IsUUID(),Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.5.1-18,Fail deny with missing reason,No amount field,,"1. Send POST /api/manual-bid
2. Body: {auctionId: 'uuid'}",Returns 400 Bad Request,amount required,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.5.1-19,Fail with negative amount,No preconditions,,"1. Send POST /api/manual-bid
2. Body: {amount: -1000000}",Returns 400 Bad Request,@Min(0.01) validation,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.5.1-20,Fail with zero amount,No preconditions,,"1. Send POST /api/manual-bid
2. Body: {amount: 0}",Returns 400 Bad Request,@Min(0.01) validation,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.5.1-21,Fail bid with non-numeric amount,No preconditions,,"1. Send POST /api/manual-bid
2. Body: {amount: 'one million'}",Returns 400 Bad Request,@IsNumber() validation,,,Not Started,Not Implemented,,,
,,TC-2.5.1-22,Verify bid with decimal amount allowed,Live auction with bids,,"1. Send POST /api/manual-bid
2. Body: {amount: 1050000000.50}",Returns 201 Created,maxDecimalPlaces: 2 in DTO,,,Not Started,Not Implemented,,,
,,TC-2.5.1-23,Fail bid with more than 2 decimal places,No preconditions,,"1. Send POST /api/manual-bid
2. Body: {amount: 1050000000.123}",Returns 400 Bad Request,@IsNumber({maxDecimalPlaces: 2}),,,Not Started,Not Implemented,,,
,,TC-2.5.1-24,Verify bid by same user outbidding self,User's previous bid is winning,,"1. Send POST /api/manual-bid
2. Body: {amount: currentBid + increment}",Returns 201 Created,User can outbid themselves,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.5.1-25,Banned user cannot register for auction,No AuctionParticipant for user,,"1. Send POST /api/manual-bid
2. Body: {...}",Returns 403 Forbidden,User not registered for this auction,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.5.1-26,Fail bid from withdrawn participant,AuctionParticipant.withdrawnAt set,,"1. Send POST /api/manual-bid
2. Body: {...}",Returns 403 Forbidden,Registration withdrawn,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.5.1-27,Fail bid from non-checked-in participant,AuctionParticipant.rejectedAt set,,"1. Send POST /api/manual-bid
2. Body: {...}",Returns 403 Forbidden,Registration rejected,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.5.1-28,Fail bid from banned user,User.isBanned: true,,"1. Send POST /api/manual-bid
2. Body: {...}",Returns 403 Forbidden,User is banned,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.5.1-29,Verify bid records bidAt timestamp,Live auction,,"1. Send POST /api/manual-bid
2. Body: {...}",Returns 201 Created,AuctionBid.bidAt set to server time,,,Not Started,Not Implemented,,,
,,TC-2.5.1-30,Verify confirmed participant checks in,Live auction with valid participant,,"1. Send POST /api/manual-bid
2. Body: {...}",Returns 201 Created,AuctionBid.participantId links to AuctionParticipant,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.5.2-01,Verify Auctioneer denies bid,Auctioneer authenticated; AuctionBid exists,,"1. Send POST /api/manual-bid/deny
2. Body: {bidId; reason: 'Suspicious activity'}",Returns 200 OK,isDenied: true; denialReason; deniedBy; deniedAt set,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.5.2-02,Verify Admin denies bid with reason,Admin authenticated,,"1. Send POST /api/manual-bid/deny
2. Body: {bidId; reason: 'Fraud detected'}",Returns 200 OK,Bid denied by admin,Expected: false | Received: true,Fail,Implemented,Implemented,,,
,,TC-2.5.2-03,Verify Super Admin demotes Admin to Bidder,Super Admin authenticated,,"1. Send POST /api/manual-bid/deny
2. Body: {...}",Returns 200 OK,Bid denied by super admin,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.5.2-04,Verify deny without reason (optional),Auctioneer authenticated,,"1. Send POST /api/manual-bid/deny
2. Body: {bidId: 'uuid'}",Returns 200 OK,denialReason null; bid still marked denied,,,Not Started,Not Implemented,@IsOptional(),,
,,TC-2.5.2-05,Fail Bidder attempting to deny bid,Bidder authenticated,,"1. Send POST /api/manual-bid/deny
2. Body: {...}",Returns 403 Forbidden,Bidders cannot deny bids,,,Not Started,Not Implemented,,,
,,TC-2.5.2-06,Fail deny non-existent bid,bidId doesn't exist,,"1. Send POST /api/manual-bid/deny
2. Body: {bidId: 'nonexistent'}",Returns 404 Not Found,Bid not found,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.5.2-07,Fail deny already denied bid,isDenied: true,,"1. Send POST /api/manual-bid/deny
2. Body: {bidId: 'already-denied'}",Returns 409 Conflict,Bid already denied,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.5.2-08,Verify deny winning bid promotes next bid,Denied bid was winning,,"1. Send POST /api/manual-bid/deny
2. Body: {bidId: 'winning-bid'}",Returns 200 OK,Next highest valid bid becomes isWinningBid: true,Expected: true | Received: false,Fail,Implemented,Implemented,Business logic,,
,,TC-2.5.2-09,Fail deny with invalid bidId format,Invalid UUID,,"1. Send POST /api/manual-bid/deny
2. Body: {bidId: 'not-uuid'}",Returns 400 Bad Request,Validation error @IsUUID(),,,Not Started,Not Implemented,,,
,,TC-2.5.2-10,Verify deny reason max length 255,Auctioneer authenticated,,"1. Send POST /api/manual-bid/deny
2. Body: {bidId; reason: 256 chars}",Returns 400 Bad Request,@MaxLength(255) validation,,,Implemented,Implemented,,,
,,TC-2.5.3-01,Verify WebSocket connection to bidding namespace,User connects to WebSocket,,1. Emit 'joinAuction' via WebSocket event with {auctionId: 'uuid'},Receives 'joined' event,User added to Socket.IO room,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,BiddingGateway,,
,,TC-2.5.3-02,Verify auction state received on join,Auction exists with bids,,1. Join auction room,Receives 'auctionState' event,currentBid; winningBidder; participantCount; timeRemaining,,,Not Started,Not Implemented,,,
,,TC-2.5.3-03,Fail join non-existent auction room,Auction doesn't exist,,1. Emit 'joinAuction' via WebSocket with invalid auctionId,Receives error or no state data,Handle gracefully,,,Not Started,Not Implemented,,,
,,TC-2.5.3-04,Verify leave auction works correctly,User in auction room,,1. Emit 'leaveAuction' event,User removed from room,No more events received for this auction,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.5.4-01,Verify real-time bid notification,User in auction room,,"1. Another user places bid
2. Listen for 'newBid' event",Receives 'newBid' event,emitNewBid broadcasts to room,,,Implemented,Implemented,,,
,,TC-2.5.4-02,Verify bid denied notification,User in room; bid denied,,1. Listen for 'bidDenied' event,Receives 'bidDenied' event,emitBidDenied broadcasts,,,Not Started,Not Implemented,,,
,,TC-2.5.4-03,Verify auction update notification,Status changes,,1. Listen for 'auctionUpdate' event,Receives status update,emitAuctionUpdate broadcasts,,,Not Started,Not Implemented,,,
,,TC-2.5.5-01,Verify time update events are received,User in live auction room,,1. Listen for 'timeUpdate' event,Receives periodic updates,Every ~1 second during live auction,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.5.5-02,Verify time stops when auction ends,Auction ends,,1. Listen for 'timeUpdate',Stops receiving time updates,Timer cleared when auction completes,,,Not Started,Not Implemented,,,
,,TC-2.5.6-01,Verify multiple users in same room,3 users join same auction,,1. All 3 Emit 'joinAuction' via WebSocket,All receive state updates,Room can hold multiple connections,,,Not Started,Not Implemented,,,
,,TC-2.5.6-02,Verify user only receives events for joined rooms,User in room A only,,1. User B places bid in room B,User in A receives nothing,Room isolation works correctly,,,Not Started,Not Implemented,,,
,2.6 Auction Finalization,TC-2.6.1-01,Verify Admin creates auction,Auction ended with bids,,1. Send GET /api/auction-finalization/evaluate/:auctionId,Returns 200 OK,currentStatus; recommendedStatus: success; hasWinner: true,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.6.1-02,Verify evaluation includes winner data,Auction ended; no AuctionBid,,1. Send GET /api/auction-finalization/evaluate/:auctionId,Returns 200 OK,hasWinner: false; recommendedStatus: failed,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.6.1-03,Verify finalization without bids marks as failed,All bids isDenied: true,,1. Send GET /api/auction-finalization/evaluate/:auctionId,Returns 200 OK,hasWinner: false (no valid winner),Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.6.1-04,Fail Bidder accessing evaluation,Bidder authenticated,,1. Send GET /api/auction-finalization/evaluate/:auctionId,Returns 403 Forbidden,Admin/Auctioneer only,,,Not Started,Not Implemented,,,
,,TC-2.6.1-05,Verify Auctioneer can evaluate,Auctioneer authenticated,,1. Send GET /api/auction-finalization/evaluate/:auctionId,Returns 200 OK,Auctioneer has access,,,Not Started,Not Implemented,,,
,,TC-2.6.1-06,Fail evaluate non-existent auction,UUID doesn't exist,,1. Send GET /api/auction-finalization/evaluate/:nonexistent,Returns 404 Not Found,Auction not found,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.6.1-07,Verify evaluate live auction returns current state,Auction status: live,,1. Send GET /api/auction-finalization/evaluate/:auctionId,Returns 200 OK,Shows current state during live auction,,,Implemented,Implemented,,,
,,TC-2.6.2-01,Verify Admin finalizes auction with bids,Admin authenticated; Auction ended with winner,,"1. Send POST /api/auction-finalization/finalize
2. Authorization: Bearer <admin_token>
3. Body: {auctionId: 'uuid-of-auction'}",Returns 200 OK,status: success; Contract created,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.6.2-02,Verify finalization creates audit log,Finalization with winner,,1. Send POST /api/auction-finalization/finalize,Returns contract in response,Contract: buyerUserId; sellerUserId; price; status: draft,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.6.2-03,Verify finalize with no winner fails auction,No valid bids,,"1. Send POST /api/auction-finalization/finalize
2. Body: {auctionId}",Returns 200 OK,status: failed; no Contract created,,,Implemented,Implemented,[Implemented with different TC ID],,
,,TC-2.6.2-04,Verify finalize with specified winningBidId,Admin provides winningBidId override,,"1. Send POST /api/auction-finalization/finalize
2. Body: {auctionId; winningBidId: 'specific-bid'}",Returns 201 Created,Specified bid becomes winner,,,Not Started,Not Implemented,Optional override,,
,,TC-2.6.2-05,Verify finalize with notes,Admin includes notes,,"1. Send POST /api/auction-finalization/finalize
2. Body: {auctionId; notes: 'Special instructions'}",Returns 201 Created,Notes stored in audit log,,,Not Started,Not Implemented,,,
,,TC-2.6.2-06,Verify skipAutoEvaluation option,Admin skips auto,,"1. Send POST /api/auction-finalization/finalize
2. Body: {auctionId; skipAutoEvaluation: true; winningBidId: 'x'}",Returns 201 Created,Manual override without evaluation,,,Not Started,Not Implemented,,,
,,TC-2.6.2-07,Fail finalize already finalized,Auction status: success,,1. Send POST /api/auction-finalization/finalize,Returns 400 Bad Request,Already finalized,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.6.2-08,Fail finalize live auction,Auction status: cancelled,,1. Send POST /api/auction-finalization/finalize,Returns 400 Bad Request,Cannot finalize cancelled auction,"Error: expected 400 ""Bad Request"", got 200 ""OK"" |     at Object.<anonymous> (C:\Sem1_Year3_Projects\auction-hub\test\integration\2.6-auction-finalization\2.6.2-finalize.spec.ts:230:10) | ----",Fail,Implemented,Implemented,,,
,,TC-2.6.2-09,Fail Bidder evaluates auction,Bidder authenticated,,1. Send POST /api/auction-finalization/finalize,Returns 403 Forbidden,Bidders cannot finalize,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.6.2-10,Verify creates audit log on finalize,Finalization succeeds,,1. Send POST /api/auction-finalization/finalize,Returns 201 Created,AuctionAuditLog record created,,,Implemented,Implemented,,,
,,TC-2.6.3-01,Verify Admin overrides status to cancelled,Admin authenticated,,"1. Send POST /api/auction-finalization/override
2. Body: {auctionId; newStatus: 'cancelled'; reason: 'Fraud'}",Returns 200 OK,status: cancelled; AuditLog with OVERRIDE action,,,Implemented,Implemented,,,
,,TC-2.6.3-02,Verify override to failed,Admin authenticated,,"1. Send POST /api/auction-finalization/override
2. Body: {newStatus: 'failed'; reason: 'No valid bids'}",Returns 200 OK,status updated to failed,,,Not Started,Not Implemented,,,
,,TC-2.6.3-03,Fail Auctioneer override,Auctioneer authenticated,,1. Send POST /api/auction-finalization/override,Returns 403 Forbidden,Admin/Super Admin only for override,,,Not Started,Not Implemented,,,
,,TC-2.6.3-04,Fail override without reason,Admin authenticated,,"1. Send POST /api/auction-finalization/override
2. Body: {auctionId; newStatus: 'cancelled'}",Returns 400 Bad Request,reason is required,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.6.3-05,Fail override with invalid status enum,Admin authenticated,,"1. Send POST /api/auction-finalization/override
2. Body: {newStatus: 'invalid'}",Returns 400 Bad Request,@IsEnum(AuctionStatus),,,Not Started,Not Implemented,,,
,,TC-2.6.3-06,Verify override creates audit log,Override succeeds,,1. Check prisma.auctionAuditLog after override,Audit log created,action: AuditAction.OVERRIDE,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.6.4-01,Verify get auction results,Auction finalized,,1. Send GET /api/auction-finalization/results/:auctionId,Returns 200 OK,auction; winner; allBids; userBids; contract included,,,Not Started,Not Implemented,,,
,,TC-2.6.4-02,Verify audit log includes action details,Winner exists,,1. Send GET /api/auction-finalization/results/:auctionId,Returns 200 OK,winner object with userId; fullName; winningAmount,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.6.4-03,Verify results show user's own bids,Requesting user placed bids,,1. Send GET /api/auction-finalization/results/:auctionId,Returns 200 OK,userBids filtered for current user,,,Not Started,Not Implemented,,,
,,TC-2.6.4-04,Fail get results for live auction,UUID doesn't exist,,1. Send GET /api/auction-finalization/results/:nonexistent,Returns 404 Not Found,Auction not found,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.6.4-05,Winner can view their result,Auction completed with winner,,1. Winner sends GET /auction-finalization/results/:id,Returns 200 OK or 403,Winner can access their own winning result,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.6.5-01,Verify Admin views audit logs,Admin authenticated; Logs exist,,1. Send GET /api/auction-finalization/audit-logs/:auctionId,Returns 200 OK,List of AuctionAuditLog sorted by createdAt,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.6.5-02,Fail Bidder views audit logs,Bidder authenticated,,1. Send GET /api/auction-finalization/audit-logs/:auctionId,Returns 403 Forbidden,Admin/Auctioneer only,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.6.5-03,Verify empty logs for new auction,No audit logs yet,,1. Send GET /api/auction-finalization/audit-logs/:auctionId,Returns 200 OK with empty array,Empty array; not error,,,Not Started,Not Implemented,,,
,,TC-2.6.6-01,Verify get winner payment requirements,Winner exists; Auction finalized,,1. Send GET /api/auction-finalization/winner-payment-requirements/:auctionId,Returns 200 OK,amountDue; deadline; depositPaid,,,Not Started,Not Implemented,,,
,,TC-2.6.6-02,Fail get requirements for non-winner,Non-winner requesting,,1. Send GET /api/auction-finalization/winner-payment-requirements/:auctionId,Returns 403 Forbidden,Only winner can view their requirements,,,Not Started,Not Implemented,May need verification,,
,,TC-2.6.7-01,Verify initiate winner payment,Winner authenticated,,"1. Send POST /api/auction-finalization/submit-winner-payment
2. Body: {auctionId}",Returns 200 OK,Stripe session created; Payment record,,,Not Started,Not Implemented,,,
,,TC-2.6.7-02,Fail non-winner initiating payment,Non-winner authenticated,,1. Send POST /api/auction-finalization/submit-winner-payment,Returns 403 Forbidden,Only winner can pay,,,Not Started,Not Implemented,,,
,,TC-2.6.7-03,Fail payment for non-finalized auction,Auction not yet finalized,,1. Send POST /api/auction-finalization/submit-winner-payment,Returns 400 Bad Request,Auction not finalized,,,Not Started,Not Implemented,,,
,,TC-2.6.7-04,Fail payment already made,Winner already paid,,1. Send POST /api/auction-finalization/submit-winner-payment,Returns 409 Conflict,Payment already completed,,,Not Started,Not Implemented,,,
,,TC-2.6.8-01,Verify winner payment verification,Stripe session completed,,"1. Send POST /api/auction-finalization/verify-winner-payment
2. Body: {sessionId; auctionId}",Returns 200 OK,Payment confirmed; Contract status may update,,,Not Started,Not Implemented,,,
,,TC-2.6.8-02,Fail verify incomplete payment,Stripe session pending,,1. Send POST /api/auction-finalization/verify-winner-payment,Returns 400 Bad Request,Payment not completed,,,Not Started,Not Implemented,,,
,,TC-2.6.8-03,Fail verify with invalid sessionId,Session doesn't exist,,1. Send POST /api/auction-finalization/verify-winner-payment,Returns 404 Not Found,Session not found,,,Not Started,Not Implemented,,,
,2.7 Payment,TC-2.7.1-01,Verify create payment for deposit type,User authenticated; Auction and participant exist,,"1. Send POST /api/payments
2. Body: {auctionId; registrationId; paymentType: 'deposit'; amount: 50000000; paymentMethod: 'bank_transfer'}",Returns 201 Created,Payment record created; Stripe session URL returned,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.7.1-02,Verify create payment for participation_fee,User authenticated,,"1. Send POST /api/payments
2. Body: {paymentType: 'participation_fee'; amount: 500000; ...}",Returns 201 Created,Payment for participation fee,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.7.1-03,Verify create payment for winning_payment,Winner authenticated,,"1. Send POST /api/payments
2. Body: {paymentType: 'winning_payment'; amount: 1200000000; ...}",Returns 201 Created,Payment for winning bid amount,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.7.1-04,Fail payment with invalid paymentType enum,No preconditions,,"1. Send POST /api/payments
2. Body: {paymentType: 'invalid_type'; ...}",Returns 400 Bad Request,@IsEnum(PaymentType) validation,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,PaymentType: deposit; participation_fee; winning_payment; refund,,
,,TC-2.7.1-05,Fail payment with invalid paymentMethod enum,No preconditions,,"1. Send POST /api/payments
2. Body: {paymentMethod: 'crypto'; ...}",Returns 400 Bad Request,@IsEnum(PaymentMethod) validation,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,PaymentMethod: bank_transfer; e_wallet; cash,,
,,TC-2.7.1-06,Fail payment with missing auctionId,No preconditions,,"1. Send POST /api/payments
2. Body without auctionId",Returns 400 Bad Request,'Auction ID is required',Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.7.1-07,Fail payment with missing registrationId,No preconditions,,"1. Send POST /api/payments
2. Body without registrationId",Returns 400 Bad Request,'Registration ID is required',Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.7.1-08,Fail with missing amount,No preconditions,,"1. Send POST /api/payments
2. Body without amount",Returns 400 Bad Request,'Amount is required',Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.7.1-09,Fail payment with zero amount,No preconditions,,"1. Send POST /api/payments
2. Body: {amount: 0; ...}",Returns 400 Bad Request,'Amount must be greater than 0',Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,@IsPositive(),,
,,TC-2.7.1-10,Fail payment with negative amount,No preconditions,,"1. Send POST /api/payments
2. Body: {amount: -50000000; ...}",Returns 400 Bad Request,Amount must be positive,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.7.1-11,Fail payment without authentication,No token,,"1. Send POST /api/payments
2. Body: {...}",Returns 401 Unauthorized,Auth required,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
